Model Name,Harness,Task Name,Executor,Container,Invocation ID,Job ID,adlr_agieval_aqua_rat_cot_exact_match__custom-extract,adlr_agieval_en_cot_exact_match__custom-extract,adlr_agieval_logiqa_en_cot_exact_match__custom-extract,adlr_agieval_lsat_ar_cot_exact_match__custom-extract,adlr_agieval_lsat_lr_cot_exact_match__custom-extract,adlr_agieval_lsat_rc_cot_exact_match__custom-extract,adlr_agieval_sat_en_cot_exact_match__custom-extract,adlr_agieval_sat_en_without_passage_cot_exact_match__custom-extract,adlr_agieval_sat_math_cot_exact_match__custom-extract,adlr_arc_challenge_llama_acc,adlr_arc_challenge_llama_acc_norm,adlr_global_mmlu_acc,adlr_gsm8k_fewshot_cot_exact_match,adlr_gsm8k_fewshot_cot_parse_meta,adlr_humaneval_greedy_pass_at_1__n=1__evalplus_sanitize,adlr_math_500_4_shot_sampled_pass@16[32]__math_verify,adlr_math_500_4_shot_sampled_pass@1[32]__math_verify,adlr_math_500_4_shot_sampled_pass@2[32]__math_verify,adlr_math_500_4_shot_sampled_pass@32[32]__math_verify,adlr_math_500_4_shot_sampled_pass@4[32]__math_verify,adlr_math_500_4_shot_sampled_pass@8[32]__math_verify,adlr_mbpp_sanitized_3_shot_greedy_pass_at_1__n=1__evalplus_sanitized,adlr_mgsm_native_cot_8_shot_de_exact_match__flexible-extract,adlr_mgsm_native_cot_8_shot_de_exact_match__strict-match,adlr_mgsm_native_cot_8_shot_de_exact_match__symbolic-match,adlr_mgsm_native_cot_8_shot_es_exact_match__flexible-extract,adlr_mgsm_native_cot_8_shot_es_exact_match__strict-match,adlr_mgsm_native_cot_8_shot_es_exact_match__symbolic-match,adlr_mgsm_native_cot_8_shot_fr_exact_match__flexible-extract,adlr_mgsm_native_cot_8_shot_fr_exact_match__strict-match,adlr_mgsm_native_cot_8_shot_fr_exact_match__symbolic-match,adlr_mgsm_native_cot_8_shot_ja_exact_match__flexible-extract,adlr_mgsm_native_cot_8_shot_ja_exact_match__strict-match,adlr_mgsm_native_cot_8_shot_ja_exact_match__symbolic-match,adlr_mgsm_native_cot_8_shot_ru_exact_match__flexible-extract,adlr_mgsm_native_cot_8_shot_ru_exact_match__strict-match,adlr_mgsm_native_cot_8_shot_ru_exact_match__symbolic-match,adlr_mgsm_native_cot_8_shot_zh_exact_match__flexible-extract,adlr_mgsm_native_cot_8_shot_zh_exact_match__strict-match,adlr_mgsm_native_cot_8_shot_zh_exact_match__symbolic-match,adlr_minerva_math_algebra_nemo_exact_match,adlr_minerva_math_algebra_nemo_level_5_exact_match,adlr_minerva_math_algebra_nemo_math500_exact_match,adlr_minerva_math_algebra_nemo_parse_meta,adlr_minerva_math_counting_and_prob_nemo_exact_match,adlr_minerva_math_counting_and_prob_nemo_level_5_exact_match,adlr_minerva_math_counting_and_prob_nemo_math500_exact_match,adlr_minerva_math_counting_and_prob_nemo_parse_meta,adlr_minerva_math_geometry_nemo_exact_match,adlr_minerva_math_geometry_nemo_level_5_exact_match,adlr_minerva_math_geometry_nemo_math500_exact_match,adlr_minerva_math_geometry_nemo_parse_meta,adlr_minerva_math_intermediate_algebra_nemo_exact_match,adlr_minerva_math_intermediate_algebra_nemo_level_5_exact_match,adlr_minerva_math_intermediate_algebra_nemo_math500_exact_match,adlr_minerva_math_intermediate_algebra_nemo_parse_meta,adlr_minerva_math_nemo_exact_match,adlr_minerva_math_nemo_level_5_exact_match,adlr_minerva_math_nemo_math500_exact_match,adlr_minerva_math_num_theory_nemo_exact_match,adlr_minerva_math_num_theory_nemo_level_5_exact_match,adlr_minerva_math_num_theory_nemo_math500_exact_match,adlr_minerva_math_num_theory_nemo_parse_meta,adlr_minerva_math_prealgebra_nemo_exact_match,adlr_minerva_math_prealgebra_nemo_level_5_exact_match,adlr_minerva_math_prealgebra_nemo_math500_exact_match,adlr_minerva_math_prealgebra_nemo_parse_meta,adlr_minerva_math_precalc_nemo_exact_match,adlr_minerva_math_precalc_nemo_level_5_exact_match,adlr_minerva_math_precalc_nemo_math500_exact_match,adlr_minerva_math_precalc_nemo_parse_meta,adlr_mmlu_pro_5_shot_base_biology_exact_match__tigerlab-extract,adlr_mmlu_pro_5_shot_base_business_exact_match__tigerlab-extract,adlr_mmlu_pro_5_shot_base_chemistry_exact_match__tigerlab-extract,adlr_mmlu_pro_5_shot_base_computer_science_exact_match__tigerlab-extract,adlr_mmlu_pro_5_shot_base_economics_exact_match__tigerlab-extract,adlr_mmlu_pro_5_shot_base_engineering_exact_match__tigerlab-extract,adlr_mmlu_pro_5_shot_base_exact_match__tigerlab-extract,adlr_mmlu_pro_5_shot_base_health_exact_match__tigerlab-extract,adlr_mmlu_pro_5_shot_base_history_exact_match__tigerlab-extract,adlr_mmlu_pro_5_shot_base_law_exact_match__tigerlab-extract,adlr_mmlu_pro_5_shot_base_math_exact_match__tigerlab-extract,adlr_mmlu_pro_5_shot_base_other_exact_match__tigerlab-extract,adlr_mmlu_pro_5_shot_base_philosophy_exact_match__tigerlab-extract,adlr_mmlu_pro_5_shot_base_physics_exact_match__tigerlab-extract,adlr_mmlu_pro_5_shot_base_psychology_exact_match__tigerlab-extract,adlr_race_acc,global_mmlu_de_acc,global_mmlu_de_business_acc,global_mmlu_de_humanities_acc,global_mmlu_de_medical_acc,global_mmlu_de_other_acc,global_mmlu_de_social_sciences_acc,global_mmlu_de_stem_acc,global_mmlu_es_acc,global_mmlu_es_business_acc,global_mmlu_es_humanities_acc,global_mmlu_es_medical_acc,global_mmlu_es_other_acc,global_mmlu_es_social_sciences_acc,global_mmlu_es_stem_acc,global_mmlu_fr_acc,global_mmlu_fr_business_acc,global_mmlu_fr_humanities_acc,global_mmlu_fr_medical_acc,global_mmlu_fr_other_acc,global_mmlu_fr_social_sciences_acc,global_mmlu_fr_stem_acc,global_mmlu_it_acc,global_mmlu_it_business_acc,global_mmlu_it_humanities_acc,global_mmlu_it_medical_acc,global_mmlu_it_other_acc,global_mmlu_it_social_sciences_acc,global_mmlu_it_stem_acc,global_mmlu_ja_acc,global_mmlu_ja_business_acc,global_mmlu_ja_humanities_acc,global_mmlu_ja_medical_acc,global_mmlu_ja_other_acc,global_mmlu_ja_social_sciences_acc,global_mmlu_ja_stem_acc,global_mmlu_ko_acc,global_mmlu_ko_business_acc,global_mmlu_ko_humanities_acc,global_mmlu_ko_medical_acc,global_mmlu_ko_other_acc,global_mmlu_ko_social_sciences_acc,global_mmlu_ko_stem_acc,global_mmlu_pt_acc,global_mmlu_pt_business_acc,global_mmlu_pt_humanities_acc,global_mmlu_pt_medical_acc,global_mmlu_pt_other_acc,global_mmlu_pt_social_sciences_acc,global_mmlu_pt_stem_acc,global_mmlu_zh_acc,global_mmlu_zh_business_acc,global_mmlu_zh_humanities_acc,global_mmlu_zh_medical_acc,global_mmlu_zh_other_acc,global_mmlu_zh_social_sciences_acc,global_mmlu_zh_stem_acc,hellaswag_acc,hellaswag_acc_norm,mmlu_str_abstract_algebra_exact_match,mmlu_str_anatomy_exact_match,mmlu_str_astronomy_exact_match,mmlu_str_business_ethics_exact_match,mmlu_str_clinical_knowledge_exact_match,mmlu_str_college_biology_exact_match,mmlu_str_college_chemistry_exact_match,mmlu_str_college_computer_science_exact_match,mmlu_str_college_mathematics_exact_match,mmlu_str_college_medicine_exact_match,mmlu_str_college_physics_exact_match,mmlu_str_computer_security_exact_match,mmlu_str_conceptual_physics_exact_match,mmlu_str_econometrics_exact_match,mmlu_str_electrical_engineering_exact_match,mmlu_str_elementary_mathematics_exact_match,mmlu_str_exact_match,mmlu_str_formal_logic_exact_match,mmlu_str_global_facts_exact_match,mmlu_str_high_school_biology_exact_match,mmlu_str_high_school_chemistry_exact_match,mmlu_str_high_school_computer_science_exact_match,mmlu_str_high_school_european_history_exact_match,mmlu_str_high_school_geography_exact_match,mmlu_str_high_school_government_and_politics_exact_match,mmlu_str_high_school_macroeconomics_exact_match,mmlu_str_high_school_mathematics_exact_match,mmlu_str_high_school_microeconomics_exact_match,mmlu_str_high_school_physics_exact_match,mmlu_str_high_school_psychology_exact_match,mmlu_str_high_school_statistics_exact_match,mmlu_str_high_school_us_history_exact_match,mmlu_str_high_school_world_history_exact_match,mmlu_str_human_aging_exact_match,mmlu_str_human_sexuality_exact_match,mmlu_str_international_law_exact_match,mmlu_str_jurisprudence_exact_match,mmlu_str_logical_fallacies_exact_match,mmlu_str_machine_learning_exact_match,mmlu_str_management_exact_match,mmlu_str_marketing_exact_match,mmlu_str_medical_genetics_exact_match,mmlu_str_miscellaneous_exact_match,mmlu_str_moral_disputes_exact_match,mmlu_str_moral_scenarios_exact_match,mmlu_str_nutrition_exact_match,mmlu_str_philosophy_exact_match,mmlu_str_prehistory_exact_match,mmlu_str_professional_accounting_exact_match,mmlu_str_professional_law_exact_match,mmlu_str_professional_medicine_exact_match,mmlu_str_professional_psychology_exact_match,mmlu_str_public_relations_exact_match,mmlu_str_security_studies_exact_match,mmlu_str_sociology_exact_match,mmlu_str_us_foreign_policy_exact_match,mmlu_str_virology_exact_match,mmlu_str_world_religions_exact_match,openbookqa_acc,openbookqa_acc_norm,piqa_acc,piqa_acc_norm,winogrande_acc
nemotron_3_nano_small_muon,lm-evaluation-harness,adlr_mmlu_pro_5_shot_base,local,nvcr.io/nvidia/eval-factory/lm-evaluation-harness:26.01,6e5f187da614b21c,6e5f187da614b21c.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1,0.1,0.3,0.1,0.0,0.12857142857142856,0.3,0.1,0.1,0.0,0.2,0.3,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nemotron_3_nano_small_muon,lm-evaluation-harness,adlr_mmlu,local,nvcr.io/nvidia/eval-factory/lm-evaluation-harness:26.01,6e5f187da614b21c,6e5f187da614b21c.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.3,0.1,0.3,0.0,0.4,0.1,0.2,0.2,0.3,0.3,0.1,0.3,0.4,0.0,0.3,0.21052631578947367,0.1,0.2,0.0,0.4,0.0,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.7,0.4,0.3,0.1,0.3,0.3,0.4,0.1,0.1,0.0,0.3,0.3,0.3,0.3,0.1,0.5,0.1,0.4,0.2,0.5,0.2,0.1,0.1,0.2,0.2,0.1,0.1,0.1,,,,,
nemotron_3_nano_small_muon,lm-evaluation-harness,adlr_agieval_en_cot,local,nvcr.io/nvidia/eval-factory/lm-evaluation-harness:26.01,6e5f187da614b21c,6e5f187da614b21c.2,0.0,0.0125,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nemotron_3_nano_small_muon,lm-evaluation-harness,adlr_humaneval_greedy,local,nvcr.io/nvidia/eval-factory/lm-evaluation-harness:26.01,6e5f187da614b21c,6e5f187da614b21c.3,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nemotron_3_nano_small_muon,lm-evaluation-harness,adlr_mbpp_sanitized_3_shot_greedy,local,nvcr.io/nvidia/eval-factory/lm-evaluation-harness:26.01,6e5f187da614b21c,6e5f187da614b21c.4,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nemotron_3_nano_small_muon,lm-evaluation-harness,adlr_gsm8k_cot_8_shot,local,nvcr.io/nvidia/eval-factory/lm-evaluation-harness:26.01,6e5f187da614b21c,6e5f187da614b21c.5,,,,,,,,,,,,,0.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nemotron_3_nano_small_muon,lm-evaluation-harness,adlr_minerva_math_nemo_4_shot,local,nvcr.io/nvidia/eval-factory/lm-evaluation-harness:26.01,6e5f187da614b21c,6e5f187da614b21c.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.5,0.5,999.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,999.0,0.02857142857142857,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,999.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nemotron_3_nano_small_muon,lm-evaluation-harness,adlr_math_500_4_shot_sampled,local,nvcr.io/nvidia/eval-factory/lm-evaluation-harness:26.01,6e5f187da614b21c,6e5f187da614b21c.7,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nemotron_3_nano_small_muon,lm-evaluation-harness,adlr_arc_challenge_llama_25_shot,local,nvcr.io/nvidia/eval-factory/lm-evaluation-harness:26.01,6e5f187da614b21c,6e5f187da614b21c.8,,,,,,,,,,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nemotron_3_nano_small_muon,lm-evaluation-harness,hellaswag,local,nvcr.io/nvidia/eval-factory/lm-evaluation-harness:26.01,6e5f187da614b21c,6e5f187da614b21c.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nemotron_3_nano_small_muon,lm-evaluation-harness,openbookqa,local,nvcr.io/nvidia/eval-factory/lm-evaluation-harness:26.01,6e5f187da614b21c,6e5f187da614b21c.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.2,,,
nemotron_3_nano_small_muon,lm-evaluation-harness,piqa,local,nvcr.io/nvidia/eval-factory/lm-evaluation-harness:26.01,6e5f187da614b21c,6e5f187da614b21c.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.8,
nemotron_3_nano_small_muon,lm-evaluation-harness,adlr_race,local,nvcr.io/nvidia/eval-factory/lm-evaluation-harness:26.01,6e5f187da614b21c,6e5f187da614b21c.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nemotron_3_nano_small_muon,lm-evaluation-harness,adlr_winogrande_5_shot,local,nvcr.io/nvidia/eval-factory/lm-evaluation-harness:26.01,6e5f187da614b21c,6e5f187da614b21c.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7
nemotron_3_nano_small_muon,lm-evaluation-harness,adlr_global_mmlu_lite_5_shot,local,nvcr.io/nvidia/eval-factory/lm-evaluation-harness:26.01,6e5f187da614b21c,6e5f187da614b21c.14,,,,,,,,,,,,0.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3,0.6,0.3,0.4,0.1,0.3,0.31666666666666665,0.4,0.3,0.4,0.3,0.2,0.3,0.35,0.4,0.4,0.4,0.3,0.1,0.5,0.36666666666666664,0.4,0.6,0.3,0.3,0.1,0.5,0.25,0.3,0.4,0.3,0.3,0.0,0.2,0.3333333333333333,0.4,0.6,0.2,0.4,0.2,0.2,0.25,0.2,0.3,0.3,0.2,0.1,0.4,0.3,0.3,0.6,0.3,0.3,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nemotron_3_nano_small_muon,lm-evaluation-harness,adlr_mgsm_native_cot_8_shot,local,nvcr.io/nvidia/eval-factory/lm-evaluation-harness:26.01,6e5f187da614b21c,6e5f187da614b21c.15,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
